FACTORY,WORK_SHAPE,INPUT_ED,INPUT_LENGTH,INPUT_QTY,DIRECTION_ED,OUTPUT_ED,STEEL_CATEGORY,WORK_START_DT,WORK_END_DT
F1,3,180,4900,3,172,172,2929,2017-09-06 4:06,2017-09-06 4:46
F1,3,180,4900,3,172,172,2929,2017-09-06 4:46,2017-09-06 5:26
F1,3,180,4900,3,172,172,2929,2017-09-06 5:26,2017-09-06 6:06
F1,3,180,4900,3,172,172,2929,2017-09-06 6:06,2017-09-06 6:46
F1,1,175,7600,2,168,168.6,2929,2017-09-06 6:46,2017-09-06 7:26
F1,1,175,7800,2,168,168.6,2929,2017-09-06 7:26,2017-09-06 8:06
F1,1,175,7800,2,168,168.6,2929,2017-09-06 8:06,2017-09-06 8:46
F1,1,175,7800,2,168,168.6,2929,2017-09-06 8:46,2017-09-06 9:26
F1,1,175,7800,2,168,168.6,2929,2017-09-06 9:26,2017-09-06 10:06
F1,1,175,6000,3,168,168.6,2929,2017-09-06 10:06,2017-09-06 10:56
F1,1,175,6000,3,168,168.6,2929,2017-09-06 10:56,2017-09-06 11:46
F1,1,175,5000,3,168,168.6,2929,2017-09-06 11:46,2017-09-06 12:26
F1,1,175,5000,3,168,168.6,2929,2017-09-06 12:26,2017-09-06 13:06
F1,1,175,5000,3,168,168,2929,2017-09-06 13:06,2017-09-06 13:46
F1,1,175,5000,3,168,168,2929,2017-09-06 13:46,2017-09-06 14:26
F1,2,175,5200,3,168,168,2929,2017-09-06 14:26,2017-09-06 15:06
F1,2,175,7000,2,168,168,2929,2017-09-06 15:06,2017-09-06 15:46
F1,2,175,7000,2,168,168,2929,2017-09-06 15:46,2017-09-06 16:26
F1,2,175,6000,3,168,168,2929,2017-09-06 16:26,2017-09-06 17:16
F1,2,175,6000,3,168,168.6,2929,2017-09-06 17:16,2017-09-06 18:06
F1,2,175,5900,3,168,168.6,2929,2017-09-06 18:06,2017-09-06 18:51
F1,2,175,5900,3,168,168.6,2929,2017-09-06 18:51,2017-09-06 19:36
F1,2,175,5900,3,168,168.6,2929,2017-09-06 19:36,2017-09-06 20:21
F1,2,175,6400,3,168,168.6,2929,2017-09-06 20:21,2017-09-06 21:11
F1,2,175,6400,3,168,168.6,2929,2017-09-06 21:11,2017-09-06 22:06
F1,2,175,6400,3,168,168.6,2929,2017-09-06 22:06,2017-09-06 22:58
F1,3,175,6500,3,168,168.6,2929,2017-09-06 22:58,2017-09-06 23:50
F1,3,155,7700,3,148,148,2929,2017-09-06 23:50,2017-09-07 0:40
F1,3,155,7700,3,148,148,2929,2017-09-07 0:40,2017-09-07 1:30
F1,3,155,7600,3,148,148,2929,2017-09-07 1:30,2017-09-07 2:10
F1,3,155,7700,3,148,148,2929,2017-09-07 2:10,2017-09-07 3:00
F1,3,155,7600,3,148,148,2929,2017-09-07 3:00,2017-09-07 3:40
F1,3,155,7700,3,148,148.6,2929,2017-09-07 3:40,2017-09-07 4:30
F1,3,155,7600,3,148,148.6,2929,2017-09-07 4:30,2017-09-07 5:10
F1,3,155,7600,3,148,148.6,2929,2017-09-07 5:10,2017-09-07 5:50
F1,3,155,7600,3,148,148.6,2929,2017-09-07 5:50,2017-09-07 6:30
F1,1,155,7700,3,148,148.6,2929,2017-09-07 6:30,2017-09-07 7:20
F1,1,155,7700,3,148,148.6,2929,2017-09-07 7:20,2017-09-07 8:10
F1,1,155,7700,3,148,148,2929,2017-09-07 8:10,2017-09-07 9:00
F1,1,154,6800,3,148,148,2929,2017-09-07 9:00,2017-09-07 9:51
F1,1,154,6800,3,148,148,2929,2017-09-07 9:51,2017-09-07 10:42
F1,1,154,6800,3,148,148,2929,2017-09-07 10:42,2017-09-07 11:36
F1,1,154,6300,3,148,148,2929,2017-09-07 11:36,2017-09-07 12:26
F1,1,154,6500,3,148,148,2929,2017-09-07 12:26,2017-09-07 13:21
F1,1,154,6800,3,148,148,2929,2017-09-07 13:21,2017-09-07 14:15
F1,2,154,6500,3,148,148,2929,2017-09-07 14:15,2017-09-07 15:07
F1,2,154,6800,3,148,148,2929,2017-09-07 15:07,2017-09-07 15:58
F1,2,156,7900,6,150,150,2931,2017-09-07 15:58,2017-09-07 17:58
F1,2,156,7500,6,150,150,2931,2017-09-07 17:58,2017-09-07 19:58
F1,2,156,7500,6,150,150,2931,2017-09-07 19:58,2017-09-07 21:58
F1,3,156,7500,6,150,150,2931,2017-09-07 21:58,2017-09-07 23:58
F1,3,156,7900,6,150,150,2931,2017-09-07 23:58,2017-09-08 1:58
F1,3,155,7700,3,148,148.6,2929,2017-09-08 1:58,2017-09-08 2:48
F1,3,155,7800,3,148,148.6,2929,2017-09-08 2:48,2017-09-08 3:43
F1,3,155,7700,3,148,148.6,2929,2017-09-08 3:43,2017-09-08 4:33
F1,3,155,7700,3,148,148.6,2929,2017-09-08 4:33,2017-09-08 5:23
F1,3,155,7600,3,148,148.6,2929,2017-09-08 5:23,2017-09-08 6:03
F1,3,155,6800,3,148,148.6,2929,2017-09-08 6:03,2017-09-08 6:55
F1,1,155,6800,3,148,148,2929,2017-09-08 6:55,2017-09-08 7:48
F1,1,155,7700,3,148,148,2929,2017-09-08 7:48,2017-09-08 8:38
F1,1,155,7700,3,148,148,2929,2017-09-08 8:38,2017-09-08 9:28
F1,1,155,7700,3,148,148,2929,2017-09-08 9:28,2017-09-08 10:18
F1,1,155,7700,3,148,148,2929,2017-09-08 10:18,2017-09-08 11:08
F1,1,154,7800,3,148,148,2929,2017-09-08 11:08,2017-09-08 12:03
F1,1,154,6800,3,148,148,2929,2017-09-08 12:03,2017-09-08 12:56
F1,1,154,6800,3,148,148.6,2929,2017-09-08 12:56,2017-09-08 13:51
F1,1,154,7800,3,148,148.6,2929,2017-09-08 13:51,2017-09-08 14:46
F1,2,154,7800,3,148,148.6,2929,2017-09-08 14:46,2017-09-08 15:41
F1,2,154,7800,3,148,148.6,2929,2017-09-08 15:41,2017-09-08 16:36
F1,2,154,7800,3,148,148.6,2929,2017-09-08 16:36,2017-09-08 17:31
F1,2,154,7800,3,148,148.6,2929,2017-09-08 17:31,2017-09-08 18:26
F1,2,154,7800,3,148,148.6,2929,2017-09-08 18:26,2017-09-08 19:21
F1,2,154,7800,3,148,148.6,2929,2017-09-08 19:21,2017-09-08 20:16
F1,2,154,7800,3,148,148.6,2929,2017-09-08 20:16,2017-09-08 21:11
F1,2,154,7500,3,148,148,2929,2017-09-08 21:11,2017-09-08 21:52
F1,2,154,6700,3,148,148,2929,2017-09-08 21:52,2017-09-08 22:46
F1,3,154,6700,3,148,148,2929,2017-09-08 22:46,2017-09-08 23:37
F1,3,154,6600,3,148,148,2929,2017-09-08 23:37,2017-09-09 0:30
F1,3,154,6900,3,148,148,2929,2017-09-09 0:30,2017-09-09 1:10
F1,3,154,6400,3,148,148,2929,2017-09-09 1:10,2017-09-09 2:00
F1,3,154,6400,3,148,148,2929,2017-09-09 2:00,2017-09-09 2:53
F1,3,154,7800,3,148,148,2929,2017-09-09 2:53,2017-09-09 3:48
F1,3,154,6800,3,148,148,2929,2017-09-09 3:48,2017-09-09 4:43
F1,3,154,6800,3,148,148,2929,2017-09-09 4:43,2017-09-09 5:36
F1,3,154,6800,3,148,148,2929,2017-09-09 5:36,2017-09-09 6:27
F1,1,154,6800,3,148,148,2929,2017-09-09 6:27,2017-09-09 7:21
F1,1,154,6700,3,148,148,2929,2017-09-09 7:21,2017-09-09 8:16
F1,1,154,6900,3,148,148,2929,2017-09-09 8:16,2017-09-09 8:56
F1,1,154,6800,3,148,148,2929,2017-09-09 8:56,2017-09-09 9:49
F1,1,154,6900,3,148,148,2929,2017-09-09 9:49,2017-09-09 10:29
F1,1,154,6700,3,148,148,2929,2017-09-09 10:29,2017-09-09 11:24
F1,1,154,6800,3,148,148,2929,2017-09-09 11:24,2017-09-09 12:19
F1,1,154,6700,3,148,148,2929,2017-09-09 12:19,2017-09-09 13:11
F1,1,154,6700,3,148,148,2929,2017-09-09 13:11,2017-09-09 14:05
F1,1,154,6800,3,148,148.6,2929,2017-09-09 14:05,2017-09-09 14:56
F1,2,154,6800,3,148,148.6,2929,2017-09-09 14:56,2017-09-09 15:51
F1,2,154,6700,3,148,148.6,2929,2017-09-09 15:51,2017-09-09 16:44
F1,2,154,6700,3,148,148.6,2929,2017-09-09 16:44,2017-09-09 17:34
F1,2,154,6800,3,148,148.6,2929,2017-09-09 17:34,2017-09-09 18:25
F1,2,154,6800,3,148,148.6,2929,2017-09-09 18:25,2017-09-09 19:15
F1,2,154,6800,3,148,148.6,2929,2017-09-09 19:15,2017-09-09 20:09
F1,2,154,6800,3,148,148.6,2929,2017-09-09 20:09,2017-09-09 21:03
F1,2,154,6800,3,148,148.6,2929,2017-09-09 21:03,2017-09-09 21:58
F1,2,154,6800,3,148,148.6,2929,2017-09-09 21:58,2017-09-09 22:52
F1,3,154,6800,3,148,148,2929,2017-09-09 22:52,2017-09-09 23:42
F1,3,154,6800,3,148,148,2929,2017-09-09 23:42,2017-09-10 0:36
F1,3,154,6400,3,148,148,2929,2017-09-10 0:36,2017-09-10 1:26
F1,3,154,6800,3,148,148,2929,2017-09-10 1:26,2017-09-10 2:20
F1,3,154,6900,3,148,148,2929,2017-09-10 2:20,2017-09-10 3:00
F1,3,154,6800,3,148,148,2929,2017-09-10 3:00,2017-09-10 3:52
F1,3,154,6800,3,148,148,2929,2017-09-10 3:52,2017-09-10 4:46
F1,3,154,6700,3,148,148,2929,2017-09-10 4:46,2017-09-10 5:37
F1,3,154,6700,3,148,148,2929,2017-09-10 5:37,2017-09-10 6:31
F1,1,154,6700,3,148,148,2929,2017-09-10 6:31,2017-09-10 7:25
F1,1,154,6800,3,148,148,2929,2017-09-10 7:25,2017-09-10 8:17
F1,1,154,6800,3,148,148,2929,2017-09-10 8:17,2017-09-10 9:08
F1,1,154,6800,3,148,148,2929,2017-09-10 9:08,2017-09-10 10:03
F1,1,154,6800,3,148,148,2929,2017-09-10 10:03,2017-09-10 10:56
F1,1,154,6800,3,148,148,2929,2017-09-10 10:56,2017-09-10 11:46
F1,1,154,6800,3,148,148,2929,2017-09-10 11:46,2017-09-10 12:40
F1,1,154,6500,3,148,148,2929,2017-09-10 12:40,2017-09-10 13:31
F1,1,154,6700,3,148,148,2929,2017-09-10 13:31,2017-09-10 14:25
F1,2,154,6800,3,148,148,2929,2017-09-10 14:25,2017-09-10 15:17
F1,2,154,6800,3,148,148,2929,2017-09-10 15:17,2017-09-10 16:09
F1,2,175,5200,3,168,168.6,2929,2017-09-10 16:09,2017-09-10 16:49
F1,2,175,5100,3,168,168.6,2929,2017-09-10 16:49,2017-09-10 17:29
F1,2,175,5200,3,168,168.6,2929,2017-09-10 17:29,2017-09-10 18:09
F1,2,175,5200,3,168,168.6,2929,2017-09-10 18:09,2017-09-10 18:49
F1,2,175,5200,3,168,168.6,2929,2017-09-10 18:49,2017-09-10 19:29
F1,2,175,5200,3,168,168.6,2929,2017-09-10 19:29,2017-09-10 20:09
F1,2,175,5200,3,168,168.6,2929,2017-09-10 20:09,2017-09-10 20:49
F1,2,175,5200,3,168,168.6,2929,2017-09-10 20:49,2017-09-10 21:29
F1,2,175,5200,3,168,168,2929,2017-09-10 21:29,2017-09-10 22:09
F1,2,175,5200,3,168,168,2929,2017-09-10 22:09,2017-09-10 22:49
F1,3,175,5200,3,168,168,2929,2017-09-10 22:49,2017-09-10 23:29
F1,3,175,5000,3,168,168,2929,2017-09-10 23:29,2017-09-11 0:09
F1,3,175,5100,3,168,168,2929,2017-09-11 0:09,2017-09-11 0:49
F1,3,175,5000,3,168,168,2929,2017-09-11 0:49,2017-09-11 1:29
F1,3,175,5200,3,168,168,2929,2017-09-11 1:29,2017-09-11 2:09
F1,3,175,5000,3,168,168,2929,2017-09-11 2:09,2017-09-11 2:49
F1,3,175,5200,3,168,168,2929,2017-09-11 2:49,2017-09-11 3:29
F1,3,175,5000,3,168,168,2929,2017-09-11 3:29,2017-09-11 4:09
F1,3,175,5000,3,168,168,2929,2017-09-11 4:09,2017-09-11 4:49
F1,3,175,5000,3,168,168,2929,2017-09-11 4:49,2017-09-11 5:29
F1,3,175,5000,3,168,168,2929,2017-09-11 5:29,2017-09-11 6:09
F1,3,175,5200,3,168,168,2929,2017-09-11 6:09,2017-09-11 6:49
F1,1,175,5200,3,168,168,2929,2017-09-11 6:49,2017-09-11 7:29
F1,1,175,5200,3,168,168,2929,2017-09-11 7:29,2017-09-11 8:09
F1,1,175,5200,3,168,168,2929,2017-09-11 8:09,2017-09-11 8:49
F1,1,175,5200,3,168,168,2929,2017-09-11 8:49,2017-09-11 9:29
F1,1,175,5200,3,168,168,2929,2017-09-11 9:29,2017-09-11 10:09
F1,1,175,5000,3,168,168,2929,2017-09-11 10:09,2017-09-11 10:49
F1,1,175,5200,3,168,168,2929,2017-09-11 10:49,2017-09-11 11:29
F1,1,175,5200,3,168,168,2929,2017-09-11 11:29,2017-09-11 12:09
F1,1,175,5100,3,168,168,2929,2017-09-11 12:09,2017-09-11 12:49
F1,1,175,5200,3,168,168,2929,2017-09-11 12:49,2017-09-11 13:29
F1,1,154,6700,3,148,148,2929,2017-09-11 13:29,2017-09-11 14:21
F1,2,154,6300,3,148,148,2929,2017-09-11 14:21,2017-09-11 15:11
F1,2,154,6800,3,148,148,2929,2017-09-11 15:11,2017-09-11 16:05
F1,2,154,6700,3,148,148,2929,2017-09-11 16:05,2017-09-11 17:00
F1,2,154,6700,3,148,148,2929,2017-09-11 17:00,2017-09-11 17:52
F1,2,154,6700,3,148,148,2929,2017-09-11 17:52,2017-09-11 18:46
F1,2,154,6700,3,148,148,2929,2017-09-11 18:46,2017-09-11 19:39
F1,2,154,6700,3,148,148,2929,2017-09-11 19:39,2017-09-11 20:31
F1,2,154,6500,3,148,148,2929,2017-09-11 20:31,2017-09-11 21:25
F1,2,154,6500,3,148,148,3021,2017-09-11 21:25,2017-09-11 21:45
F1,2,154,6700,3,148,148.6,2929,2017-09-11 21:45,2017-09-11 22:40
F1,3,154,6500,3,148,148.6,2929,2017-09-11 22:40,2017-09-11 23:32
F1,3,154,6500,3,148,148.6,2929,2017-09-11 23:32,2017-09-12 0:22
F1,3,154,6700,3,148,148.6,2929,2017-09-12 0:22,2017-09-12 1:13
F1,3,154,6800,3,148,148.6,2929,2017-09-12 1:13,2017-09-12 2:04
F1,3,154,6800,3,148,148.6,2929,2017-09-12 2:04,2017-09-12 2:54
F1,3,154,6800,3,148,148.6,2929,2017-09-12 2:54,2017-09-12 3:45
F1,3,156,7600,3,148,148.6,3224,2017-09-12 3:45,2017-09-12 4:10
F1,3,156,7600,3,148,148,3224,2017-09-12 4:10,2017-09-12 4:35
F1,3,156,7500,3,148,148,3224,2017-09-12 4:35,2017-09-12 5:00
F1,3,156,7500,3,148,148,3224,2017-09-12 5:00,2017-09-12 5:25
F1,3,154,6500,3,148,148,2929,2017-09-12 5:25,2017-09-12 6:17
F1,3,150,6150,3,145,145,3224,2017-09-12 6:17,2017-09-12 6:42
F1,1,150,6150,3,145,145,3224,2017-09-12 6:42,2017-09-12 7:07
F1,1,150,6150,3,145,145,3224,2017-09-12 7:07,2017-09-12 7:32
F1,1,150,6000,3,145,145,3224,2017-09-12 7:32,2017-09-12 7:57
F1,1,150,6400,3,145,145,3224,2017-09-12 7:57,2017-09-12 8:22
F1,1,154,6000,4,148,148,2929,2017-09-12 8:22,2017-09-12 9:17
F1,1,154,6000,4,148,148,2929,2017-09-12 9:17,2017-09-12 10:12
F1,1,154,6700,3,148,148.6,2929,2017-09-12 10:12,2017-09-12 11:06
F1,1,154,6700,3,148,148.6,2929,2017-09-12 11:06,2017-09-12 11:56
F1,1,154,7600,3,148,148.6,2929,2017-09-12 11:56,2017-09-12 12:36
F1,1,154,6600,3,148,148.6,2929,2017-09-12 12:36,2017-09-12 13:28
F1,1,154,6600,3,148,148.6,2929,2017-09-12 13:28,2017-09-12 14:20
F1,1,154,6700,2,148,148.6,3021,2017-09-12 14:20,2017-09-12 14:40
F1,2,154,6700,2,148,148.6,2929,2017-09-12 14:40,2017-09-12 15:20
F1,2,154,6700,2,148,148.6,3021,2017-09-12 15:20,2017-09-12 15:40
F1,2,154,6800,3,148,148.6,2929,2017-09-12 15:40,2017-09-12 16:32
F1,2,154,6800,3,148,148.6,2929,2017-09-12 16:32,2017-09-12 17:27
F1,2,154,6800,3,148,148.6,2929,2017-09-12 17:27,2017-09-12 18:18
F1,2,154,6800,3,148,148,2929,2017-09-12 18:18,2017-09-12 19:11
F1,2,154,6800,3,148,148,2929,2017-09-12 19:11,2017-09-12 20:04
F1,2,154,6800,3,148,148,2929,2017-09-12 20:04,2017-09-12 20:58
F1,2,154,6800,3,148,148,2929,2017-09-12 20:58,2017-09-12 21:50
F1,2,154,7600,3,148,148,2929,2017-09-12 21:50,2017-09-12 22:30
F1,3,154,6800,3,148,148,2929,2017-09-12 22:30,2017-09-12 23:21
F1,3,154,6800,3,148,148,2929,2017-09-12 23:21,2017-09-13 0:15
F1,3,154,6800,3,148,148,2929,2017-09-13 0:15,2017-09-13 1:08
F1,3,154,6800,3,148,148,2929,2017-09-13 1:08,2017-09-13 1:59
F1,3,154,6700,3,148,148,2929,2017-09-13 1:59,2017-09-13 2:52
F1,3,154,6800,3,148,148,2929,2017-09-13 2:52,2017-09-13 3:42
F1,3,154,6800,3,148,148,2929,2017-09-13 3:42,2017-09-13 4:32
F1,3,154,6800,3,148,148,2929,2017-09-13 4:32,2017-09-13 5:23
F1,3,154,6800,3,148,148,2929,2017-09-13 5:23,2017-09-13 6:14
F1,1,154,6700,3,148,148,2929,2017-09-13 6:14,2017-09-13 7:09
F1,1,154,6300,3,148,148,2929,2017-09-13 7:09,2017-09-13 8:00
F1,1,154,6300,3,148,148,2929,2017-09-13 8:00,2017-09-13 8:55
F1,1,154,6700,3,148,148,2929,2017-09-13 8:55,2017-09-13 9:49
F1,1,154,6700,3,148,148,2929,2017-09-13 9:49,2017-09-13 10:40
F1,1,154,6300,3,148,148,2929,2017-09-13 10:40,2017-09-13 11:32
F1,1,154,6700,3,148,148.6,2929,2017-09-13 11:32,2017-09-13 12:23
F1,1,154,6300,3,148,148.6,2929,2017-09-13 12:23,2017-09-13 13:18
F1,1,154,6700,3,148,148.6,2929,2017-09-13 13:18,2017-09-13 14:09
F1,2,154,6800,3,148,148.6,2929,2017-09-13 14:09,2017-09-13 15:00
F1,2,154,6800,3,148,148.6,2929,2017-09-13 15:00,2017-09-13 15:50
F1,2,154,7300,3,148,148.6,2929,2017-09-13 15:50,2017-09-13 16:30
F1,2,154,6800,3,148,148.6,2929,2017-09-13 16:30,2017-09-13 17:25
F1,2,154,6800,3,148,148.6,2929,2017-09-13 17:25,2017-09-13 18:19
F1,2,154,6800,3,148,148.6,2929,2017-09-13 18:19,2017-09-13 19:12
F1,2,154,6800,3,148,148.6,2929,2017-09-13 19:12,2017-09-13 20:02
F1,2,154,6800,3,148,148,2929,2017-09-13 20:02,2017-09-13 20:52
F1,2,154,6800,3,148,148,2929,2017-09-13 20:52,2017-09-13 21:46
F1,2,154,6800,3,148,148,2929,2017-09-13 21:46,2017-09-13 22:40
F1,3,154,6800,3,148,148,2929,2017-09-13 22:40,2017-09-13 23:35
F1,3,154,6800,3,148,148,2929,2017-09-13 23:35,2017-09-14 0:28
F1,3,154,6600,3,148,148,2929,2017-09-14 0:28,2017-09-14 1:20
F1,3,154,6700,3,148,148,2929,2017-09-14 1:20,2017-09-14 2:12
F1,3,154,6700,3,148,148,2929,2017-09-14 2:12,2017-09-14 3:04
F1,3,154,6700,3,148,148,2929,2017-09-14 3:04,2017-09-14 3:56
F1,3,154,6800,3,148,148,2929,2017-09-14 3:56,2017-09-14 4:46
F1,3,154,6700,3,148,148.6,2929,2017-09-14 4:46,2017-09-14 5:38
F1,3,154,6700,3,148,148.6,2929,2017-09-14 5:38,2017-09-14 6:31
F1,1,154,6000,4,148,148.6,2929,2017-09-14 6:31,2017-09-14 7:26
F1,1,154,6700,3,148,148.6,2929,2017-09-14 7:26,2017-09-14 8:18
F1,1,154,6700,3,148,148.6,2929,2017-09-14 8:18,2017-09-14 9:10
F1,1,154,6800,3,148,148.6,2929,2017-09-14 9:10,2017-09-14 10:02
F1,1,154,6800,3,148,148.6,2929,2017-09-14 10:02,2017-09-14 10:52
F1,1,154,6800,3,148,148.6,2929,2017-09-14 10:52,2017-09-14 11:46
F1,1,154,6800,3,148,148.6,2929,2017-09-14 11:46,2017-09-14 12:39
F1,1,154,6800,3,148,148.6,2929,2017-09-14 12:39,2017-09-14 13:34
F1,1,154,6800,3,148,148,2929,2017-09-14 13:34,2017-09-14 14:26
F1,2,154,6800,3,148,148,2929,2017-09-14 14:26,2017-09-14 15:18
F1,2,154,6800,3,148,148,2929,2017-09-14 15:18,2017-09-14 16:08
F1,2,154,6800,3,148,148,2929,2017-09-14 16:08,2017-09-14 17:02
F1,2,154,6800,3,148,148,2929,2017-09-14 17:02,2017-09-14 17:53
F1,2,153,5200,6,148,148,2929,2017-09-14 17:53,2017-09-14 18:48
F1,2,153,5100,6,148,148,2929,2017-09-14 18:48,2017-09-14 19:43
F1,2,153,5100,6,148,148,2929,2017-09-14 19:43,2017-09-14 20:38
F1,2,153,5100,3,148,148,2929,2017-09-14 20:38,2017-09-14 21:18
F1,2,153,5200,3,148,148,2929,2017-09-14 21:18,2017-09-14 21:58
F1,2,153,5100,3,147,147,2929,2017-09-14 21:58,2017-09-14 22:38
F1,3,153,5000,1,147,147,2929,2017-09-14 22:38,2017-09-14 23:11
F1,3,153,5100,1,147,147,3021,2017-09-14 23:11,2017-09-14 23:21
F1,3,154,7400,1,148,148,3021,2017-09-14 23:21,2017-09-14 23:31
F1,3,154,6800,3,148,148,2929,2017-09-14 23:31,2017-09-15 0:23
F1,3,154,6800,3,148,148,2929,2017-09-15 0:23,2017-09-15 1:18
F1,3,154,6800,3,148,148,2929,2017-09-15 1:18,2017-09-15 2:11
F1,3,155,6800,3,148,148,2929,2017-09-15 2:11,2017-09-15 3:02
F1,3,155,6600,3,148,148,2929,2017-09-15 3:02,2017-09-15 3:52
F1,3,155,6600,3,148,148.6,2929,2017-09-15 3:52,2017-09-15 4:43
F1,3,155,6600,3,148,148.6,2929,2017-09-15 4:43,2017-09-15 5:35
F1,3,155,6700,3,148,148.6,2929,2017-09-15 5:35,2017-09-15 6:29
F1,1,155,6800,3,148,148.6,2929,2017-09-15 6:29,2017-09-15 7:23
F1,1,155,6800,3,148,148.6,2929,2017-09-15 7:23,2017-09-15 8:18
F1,1,155,6800,3,148,148.6,2929,2017-09-15 8:18,2017-09-15 9:10
F1,1,155,6800,3,148,148.6,2929,2017-09-15 9:10,2017-09-15 10:03
F1,1,155,6800,3,148,148,2929,2017-09-15 10:03,2017-09-15 10:54
F1,1,155,6800,3,148,148,2929,2017-09-15 10:54,2017-09-15 11:45
F1,1,155,6800,3,148,148,2929,2017-09-15 11:45,2017-09-15 12:37
F1,1,155,6800,3,148,148,2929,2017-09-15 12:37,2017-09-15 13:30
F1,1,155,6800,3,148,148,2929,2017-09-15 13:30,2017-09-15 14:22
F1,2,155,6800,3,148,148,2929,2017-09-15 14:22,2017-09-15 15:13
F1,2,155,6800,3,148,148,2929,2017-09-15 15:13,2017-09-15 16:05
F1,2,154,7600,3,148,148,2929,2017-09-15 16:05,2017-09-15 16:45
F1,2,154,7600,3,148,148,2929,2017-09-15 16:45,2017-09-15 17:25
F1,2,154,7600,3,148,148,2929,2017-09-15 17:25,2017-09-15 18:05
F1,2,154,7600,3,148,148,2929,2017-09-15 18:05,2017-09-15 18:45
F1,2,154,7300,3,148,148,2929,2017-09-15 18:45,2017-09-15 19:25
F1,2,154,7500,3,148,148,2929,2017-09-15 19:25,2017-09-15 20:06
F1,2,154,7700,3,148,148,2929,2017-09-15 20:06,2017-09-15 20:56
F1,2,154,7600,3,148,148,2929,2017-09-15 20:56,2017-09-15 21:36
F1,2,154,7500,3,148,148,2929,2017-09-15 21:36,2017-09-15 22:16
F1,2,154,7600,3,148,148.6,2929,2017-09-15 22:16,2017-09-15 22:56
F1,3,154,7600,3,148,148.6,2929,2017-09-15 22:56,2017-09-15 23:36
F1,3,154,7600,3,148,148.6,2929,2017-09-15 23:36,2017-09-16 0:16
F1,3,154,7600,3,148,148.6,2929,2017-09-16 0:16,2017-09-16 0:56
F1,3,154,7600,3,148,148.6,2929,2017-09-16 0:56,2017-09-16 1:36
F1,3,154,7500,3,148,148.6,2929,2017-09-16 1:36,2017-09-16 2:16
F1,3,154,7600,3,148,148.6,2929,2017-09-16 2:16,2017-09-16 2:56
F1,3,154,7600,3,148,148.6,2929,2017-09-16 2:56,2017-09-16 3:36
F1,3,154,7600,3,148,148.6,2929,2017-09-16 3:36,2017-09-16 4:16
F1,3,154,7400,3,148,148.6,2929,2017-09-16 4:16,2017-09-16 4:56
F1,3,154,7500,3,148,148.6,2929,2017-09-16 4:56,2017-09-16 5:36
F1,3,154,7600,3,148,148.6,2929,2017-09-16 5:36,2017-09-16 6:16
F1,3,154,7500,3,148,148.6,2929,2017-09-16 6:16,2017-09-16 6:56
F1,1,154,7500,3,148,148.6,2929,2017-09-16 6:56,2017-09-16 7:37
F1,1,154,6500,3,148,148.6,2929,2017-09-16 7:37,2017-09-16 8:27
F1,1,154,7500,3,148,148.6,2929,2017-09-16 8:27,2017-09-16 9:07
F1,1,154,7500,3,148,148.6,2929,2017-09-16 9:07,2017-09-16 9:47
F1,1,154,7500,3,148,148.6,2929,2017-09-16 9:47,2017-09-16 10:27
F1,1,154,7500,3,148,148,2929,2017-09-16 10:27,2017-09-16 11:08
F1,1,154,7500,3,148,148,2929,2017-09-16 11:08,2017-09-16 11:48
F1,1,154,7500,3,148,148,2929,2017-09-16 11:48,2017-09-16 12:29
F1,1,154,6600,3,148,148,2929,2017-09-16 12:29,2017-09-16 13:24
F1,1,154,6700,3,148,148,2929,2017-09-16 13:24,2017-09-16 14:17
F1,2,154,6700,3,148,148,2929,2017-09-16 14:17,2017-09-16 15:08
F1,2,154,6700,3,148,148,2929,2017-09-16 15:08,2017-09-16 15:58
F1,2,154,6800,3,148,148,2929,2017-09-16 15:58,2017-09-16 16:50
F1,2,154,6200,4,148,148,2929,2017-09-16 16:50,2017-09-16 17:45
F1,2,154,6600,3,148,148,2929,2017-09-16 17:45,2017-09-16 18:37
F1,2,180,4700,3,172,172.6,2929,2017-09-16 18:37,2017-09-16 19:17
F1,2,180,4700,3,172,172.6,2929,2017-09-16 19:17,2017-09-16 19:57
F1,2,180,4900,3,172,172.6,2929,2017-09-16 19:57,2017-09-16 20:37
F1,2,180,4900,3,172,172.6,2929,2017-09-16 20:37,2017-09-16 21:17
F1,2,180,4900,3,172,172.6,2929,2017-09-16 21:17,2017-09-16 21:57
F1,2,180,4900,3,172,172.6,2929,2017-09-16 21:57,2017-09-16 22:37
F1,3,180,4900,3,172,172.6,2929,2017-09-16 22:37,2017-09-16 23:17
F1,3,180,4900,3,172,172.6,2929,2017-09-16 23:17,2017-09-16 23:57
F1,3,180,4700,3,172,172.5,2929,2017-09-16 23:57,2017-09-17 0:37
F1,3,180,4700,3,172,172.5,2929,2017-09-17 0:37,2017-09-17 1:17
F1,3,180,5000,3,172,172.5,2929,2017-09-17 1:17,2017-09-17 1:57
F1,3,180,4700,3,172,172.5,2929,2017-09-17 1:57,2017-09-17 2:37
F1,3,180,5000,3,172,172.5,2929,2017-09-17 2:37,2017-09-17 3:17
F1,3,180,5000,3,172,172.5,2929,2017-09-17 3:17,2017-09-17 3:57
F1,3,180,4900,3,172,172.5,2929,2017-09-17 3:57,2017-09-17 4:37
F1,3,180,4900,3,172,172.5,2929,2017-09-17 4:37,2017-09-17 5:17
